method,embedding_dim,run_id,accuracy,embedding_time,classification_time,total_time
l2g_rademacher,16,2,0.6309963099630996,3.306764841079712,0.0075531005859375,3.3143179416656494
l2g_rademacher,32,0,0.6476014760147601,4.776437997817993,0.008481979370117188,4.78491997718811
l2g_rademacher,32,1,0.6494464944649446,4.650276184082031,0.007700204849243164,4.657976388931274
l2g_rademacher,32,2,0.7029520295202952,4.192730665206909,0.00887608528137207,4.201606750488281
l2g_rademacher,64,0,0.7638376383763837,5.416254997253418,0.01066899299621582,5.426923990249634
l2g_rademacher,64,1,0.7158671586715867,5.323919057846069,0.009564876556396484,5.333483934402466
l2g_rademacher,64,2,0.7066420664206642,7.297446250915527,0.011422872543334961,7.308869123458862
l2g_rademacher,128,0,0.7103321033210332,10.24786114692688,0.012476205825805664,10.260337352752686
l2g_rademacher,128,1,0.7177121771217713,9.629828929901123,0.012359142303466797,9.64218807220459
l2g_rademacher,128,2,0.7583025830258303,9.316038846969604,0.01264810562133789,9.328686952590942
hierarchical_l2g,2,0,0.3025830258302583,1.5280981063842773,0.0036611557006835938,1.531759262084961
hierarchical_l2g,2,1,0.36162361623616235,1.654144048690796,0.004682064056396484,1.6588261127471924
hierarchical_l2g,2,2,0.35239852398523985,1.571084976196289,0.004602193832397461,1.5756871700286865
hierarchical_l2g,4,0,0.4446494464944649,2.2560489177703857,0.0069119930267333984,2.262960910797119
hierarchical_l2g,4,1,0.4151291512915129,2.0968551635742188,0.005779266357421875,2.1026344299316406
hierarchical_l2g,4,2,0.4151291512915129,1.979374885559082,0.0081329345703125,1.9875078201293945
hierarchical_l2g,8,0,0.6125461254612546,2.120997190475464,0.008929014205932617,2.1299262046813965
hierarchical_l2g,8,1,0.559040590405904,2.570053815841675,0.007849931716918945,2.5779037475585938
hierarchical_l2g,8,2,0.48154981549815495,2.1448519229888916,0.0073757171630859375,2.1522276401519775
hierarchical_l2g,16,0,0.7011070110701108,2.5068070888519287,0.012328147888183594,2.5191352367401123
hierarchical_l2g,16,1,0.7047970479704797,2.4729018211364746,0.010391950607299805,2.4832937717437744
hierarchical_l2g,16,2,0.7546125461254612,2.5834341049194336,0.011781692504882812,2.5952157974243164
hierarchical_l2g,32,0,0.8044280442804428,3.4533567428588867,0.013963937759399414,3.467320680618286
hierarchical_l2g,32,1,0.7933579335793358,3.462308883666992,0.013972997665405273,3.4762818813323975
hierarchical_l2g,32,2,0.7896678966789668,3.3508331775665283,0.012578010559082031,3.3634111881256104
hierarchical_l2g,64,0,0.8118081180811808,4.476370096206665,0.017473936080932617,4.493844032287598
hierarchical_l2g,64,1,0.8284132841328413,5.437238931655884,0.01745891571044922,5.454697847366333
hierarchical_l2g,64,2,0.7915129151291513,5.194941997528076,0.017277956008911133,5.212219953536987
hierarchical_l2g,128,0,0.8339483394833949,8.009191989898682,0.026263952255249023,8.03545594215393
hierarchical_l2g,128,1,0.8431734317343174,7.876210927963257,0.027053117752075195,7.903264045715332
hierarchical_l2g,128,2,0.8431734317343174,7.318577766418457,0.027930021286010742,7.346507787704468
geo_rademacher,2,0,0.30996309963099633,2.052168846130371,0.0050699710845947266,2.057238817214966
geo_rademacher,2,1,0.34317343173431736,2.115280866622925,0.005014181137084961,2.1202950477600098
geo_rademacher,2,2,0.3376383763837638,2.4160001277923584,0.004868984222412109,2.4208691120147705
geo_rademacher,4,0,0.3634686346863469,2.924304246902466,0.0059278011322021484,2.930232048034668
geo_rademacher,4,1,0.36900369003690037,3.107846975326538,0.009026050567626953,3.116873025894165
geo_rademacher,4,2,0.3634686346863469,3.2017037868499756,0.011368989944458008,3.2130727767944336
geo_rademacher,8,0,0.42988929889298894,3.271789073944092,0.010496854782104492,3.2822859287261963
geo_rademacher,8,1,0.4280442804428044,3.3557817935943604,0.006496906280517578,3.362278699874878
geo_rademacher,8,2,0.42988929889298894,3.62965989112854,0.009540081024169922,3.63919997215271
geo_rademacher,16,0,0.5756457564575646,4.468321800231934,0.007797956466674805,4.476119756698608
geo_rademacher,16,1,0.5369003690036901,3.949525833129883,0.010266780853271484,3.9597926139831543
geo_rademacher,16,2,0.5461254612546126,4.3254969120025635,0.009474754333496094,4.33497166633606
geo_rademacher,32,0,0.6420664206642066,5.284754037857056,0.009801387786865234,5.294555425643921
geo_rademacher,32,1,0.6937269372693727,5.087733030319214,0.011075973510742188,5.098809003829956
geo_rademacher,32,2,0.6605166051660517,5.373893737792969,0.010712146759033203,5.384605884552002
geo_rademacher,64,0,0.6937269372693727,7.207150936126709,0.01238393783569336,7.219534873962402
geo_rademacher,64,1,0.7453874538745388,8.273867845535278,0.014193058013916016,8.288060903549194
geo_rademacher,64,2,0.6752767527675276,8.17421579360962,0.013885974884033203,8.188101768493652
geo_rademacher,128,0,0.7435424354243543,13.786193132400513,0.022730112075805664,13.808923244476318
geo_rademacher,128,1,0.7343173431734318,14.088906288146973,0.02178788185119629,14.110694169998169
geo_rademacher,128,2,0.7066420664206642,14.557492017745972,0.02288508415222168,14.580377101898193
